# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1572050	1572634	-							THEYE_A1641	585		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1572050	1572634	-	ACI21310.1			nudix hydrolase 3			THEYE_A1641	585	194	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1572764	1574587	-							THEYE_A1642	1824		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1572764	1574587	-	ACI21253.1			putative Carbon starvation protein A			THEYE_A1642	1824	607	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1574944	1575717	-							THEYE_A1643	774		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1574944	1575717	-	ACI20319.1			sensory transduction protein LytT			THEYE_A1643	774	257	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1575692	1577398	-							THEYE_A1644	1707		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1575692	1577398	-	ACI20975.1			sensor protein LytS			THEYE_A1644	1707	568	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1577441	1578184	-							THEYE_A1645	744		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1577441	1578184	-	ACI22100.1			ABC-2 type transporter superfamily			THEYE_A1645	744	247	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1578181	1579032	-							THEYE_A1646	852		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1578181	1579032	-	ACI21524.1			ABC-type multidrug transport system, ATPase component			THEYE_A1646	852	283	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1579029	1580783	-							THEYE_A1647	1755		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1579029	1580783	-	ACI20360.1			ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent			THEYE_A1647	1755	584	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1580842	1581060	+							THEYE_A1648	219		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1580842	1581060	+	ACI21293.1			putative zinc-binding protein			THEYE_A1648	219	72	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1581014	1581817	+					dapB2		THEYE_A1649	804		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1581014	1581817	+	ACI21172.1			dihydrodipicolinate reductase	dapB2		THEYE_A1649	804	267	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1581843	1582328	-							THEYE_A1650	486		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1581843	1582328	-	ACI22053.1			rubrerythrin subfamily			THEYE_A1650	486	161	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1582343	1582504	-							THEYE_A1651	162		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1582343	1582504	-	ACI20886.1			rubredoxin			THEYE_A1651	162	53	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1582599	1584809	+							THEYE_A1652	2211		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1582599	1584809	+	ACI21829.1			penicillin-binding protein 1			THEYE_A1652	2211	736	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1584812	1585750	+					panE2		THEYE_A1653	939		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1584812	1585750	+	ACI20627.1			2-dehydropantoate 2-reductase	panE2		THEYE_A1653	939	312	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1585802	1587889	+							THEYE_A1654	2088		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1585802	1587889	+	ACI21561.1			acetyl-CoA synthetase			THEYE_A1654	2088	695	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1587913	1588968	+							THEYE_A1655	1056		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1587913	1588968	+	ACI20311.1			cobyrinic Acid a,c-diamide synthase family protein, putative			THEYE_A1655	1056	351	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1588965	1589840	+					argB2		THEYE_A1656	876		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1588965	1589840	+	ACI20239.1			acetylglutamate kinase	argB2		THEYE_A1656	876	291	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1589840	1590550	+							THEYE_A1657	711		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1589840	1590550	+	ACI21470.1			conserved hypothetical protein			THEYE_A1657	711	236	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1590588	1590965	+							THEYE_A1658	378		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1590588	1590965	+	ACI21760.1			conserved hypothetical protein			THEYE_A1658	378	125	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1590931	1591680	-							THEYE_A1659	750		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1590931	1591680	-	ACI20862.1			protein TonB, putative			THEYE_A1659	750	249	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1592827	1593267	-							THEYE_A1661	441		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1592827	1593267	-	ACI21903.1			universal stress protein family			THEYE_A1661	441	146	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1593277	1594038	-							THEYE_A1662	762		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1593277	1594038	-	ACI20741.1			transcriptional regulator			THEYE_A1662	762	253	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1594038	1594838	-							THEYE_A1663	801		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1594038	1594838	-	ACI21252.1			biotin-[acetyl-CoA-carboxylase] ligase			THEYE_A1663	801	266	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1594842	1595462	-							THEYE_A1664	621		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1594842	1595462	-	ACI20608.1			metal dependent hydrolase			THEYE_A1664	621	206	
gene	tRNA	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1595560	1595639	+							THEYE_A1665	80		
tRNA		GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1595560	1595639	+				tRNA-Pro			THEYE_A1665	80		
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1595991	1597952	+							THEYE_A1666	1962		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1595991	1597952	+	ACI21056.1			hypothetical protein			THEYE_A1666	1962	653	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1598141	1599352	+							THEYE_A1667	1212		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1598141	1599352	+	ACI20409.1			pilin inverting protein, putative			THEYE_A1667	1212	403	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1599593	1599796	+							THEYE_A1668	204		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1599593	1599796	+	ACI20877.1			conserved hypothetical protein			THEYE_A1668	204	67	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1599790	1600200	+							THEYE_A1669	411		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1599790	1600200	+	ACI21794.1			PIN domain protein			THEYE_A1669	411	136	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1600542	1600706	+							THEYE_A1670	165		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1600542	1600706	+	ACI20849.1			hypothetical protein			THEYE_A1670	165	54	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1600846	1601574	+					pdxJ		THEYE_A1671	729		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1600846	1601574	+	ACI21730.1			pyridoxal phosphate biosynthetic protein PdxJ	pdxJ		THEYE_A1671	729	242	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1601567	1603033	+					xseA		THEYE_A1672	1467		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1601567	1603033	+	ACI21625.1			exodeoxyribonuclease VII, large subunit	xseA		THEYE_A1672	1467	488	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1603011	1603232	+							THEYE_A1673	222		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1603011	1603232	+	ACI20459.1			conserved hypothetical protein			THEYE_A1673	222	73	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1603233	1603991	+							THEYE_A1674	759		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1603233	1603991	+	ACI20196.1			RNA methyltransferase, TrmH family, group 1			THEYE_A1674	759	252	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1604026	1605126	-							THEYE_A1675	1101		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1604026	1605126	-	ACI21577.1			radical SAM domain protein			THEYE_A1675	1101	366	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1605245	1606021	+							THEYE_A1676	777		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1605245	1606021	+	ACI21026.1			toluene tolerance protein Ttg2B			THEYE_A1676	777	258	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1606018	1606761	+							THEYE_A1677	744		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1606018	1606761	+	ACI21366.1			ABC transporter, ATP-binding protein			THEYE_A1677	744	247	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1606840	1608087	+					thrC1		THEYE_A1678	1248		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1606840	1608087	+	ACI21752.1			threonine synthase	thrC1		THEYE_A1678	1248	415	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1608090	1608368	+							THEYE_A1679	279		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1608090	1608368	+	ACI20852.1			PdtH			THEYE_A1679	279	92	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1608380	1608628	+							THEYE_A1680	249		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1608380	1608628	+	ACI20654.1			ferredoxin			THEYE_A1680	249	82	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1608631	1609704	+					thrC2		THEYE_A1681	1074		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1608631	1609704	+	ACI21560.1			threonine synthase	thrC2		THEYE_A1681	1074	357	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1609701	1610912	+							THEYE_A1682	1212		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1609701	1610912	+	ACI20827.1			proposed homoserine kinase			THEYE_A1682	1212	403	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1610905	1611540	+							THEYE_A1683	636		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1610905	1611540	+	ACI21813.1			DedA protein			THEYE_A1683	636	211	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1611537	1612259	+							THEYE_A1684	723		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1611537	1612259	+	ACI21154.1			rhomboid family protein			THEYE_A1684	723	240	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1612300	1613634	-					glnA		THEYE_A1685	1335		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1612300	1613634	-	ACI20328.1			glutamine synthetase, type I	glnA		THEYE_A1685	1335	444	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1614289	1615398	+							THEYE_A1686	1110		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1614289	1615398	+	ACI21208.1			conserved hypothetical protein			THEYE_A1686	1110	369	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1615377	1617044	+							THEYE_A1687	1668		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1615377	1617044	+	ACI20673.1			glutamate synthase, iron-sulfur cluster-binding subunit, putative			THEYE_A1687	1668	555	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1617034	1619451	+							THEYE_A1688	2418		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1617034	1619451	+	ACI21545.1			pyridine nucleotide-disulfide oxidoreductase			THEYE_A1688	2418	805	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1619457	1620914	-							THEYE_A1689	1458		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1619457	1620914	-	ACI20883.1			type I restriction enzyme EcoKI M protein			THEYE_A1689	1458	485	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1620936	1621247	-							THEYE_A1690	312		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1620936	1621247	-	ACI21768.1			nucleotidyltransferase			THEYE_A1690	312	103	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1621226	1621606	-							THEYE_A1691	381		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1621226	1621606	-	ACI21094.1			hepn domain, putative			THEYE_A1691	381	126	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1621599	1621946	-							THEYE_A1692	348		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1621599	1621946	-	ACI21971.1			type I restriction enzyme EcoAI specificity protein			THEYE_A1692	348	115	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1621807	1623021	-							THEYE_A1693	1215		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1621807	1623021	-	ACI21596.1			restriction endonuclease S subunit			THEYE_A1693	1215	404	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1622981	1626004	-							THEYE_A1694	3024		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1622981	1626004	-	ACI20175.1			ATPase involved in DNA repair, putative			THEYE_A1694	3024	1007	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1626017	1626781	-							THEYE_A1695	765		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1626017	1626781	-	ACI21416.1			hypothetical protein			THEYE_A1695	765	254	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1626778	1627251	-							THEYE_A1696	474		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1626778	1627251	-	ACI21044.1			hypothetical protein			THEYE_A1696	474	157	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1627258	1630008	-							THEYE_A1697	2751		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1627258	1630008	-	ACI22167.1			type I site-specific deoxyribonuclease			THEYE_A1697	2751	916	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1630135	1630809	+							THEYE_A1698	675		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1630135	1630809	+	ACI20811.1			iron-sulfur cluster-binding protein			THEYE_A1698	675	224	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1630820	1632628	+							THEYE_A1699	1809		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1630820	1632628	+	ACI20477.1			tungsten-containing aldehyde ferredoxin oxidoreductase			THEYE_A1699	1809	602	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1632756	1633130	+							THEYE_A1700	375		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1632756	1633130	+	ACI20967.1			hypothetical protein			THEYE_A1700	375	124	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1633123	1633512	+							THEYE_A1701	390		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1633123	1633512	+	ACI21851.1			PIN domain, putative			THEYE_A1701	390	129	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1633516	1634205	-							THEYE_A1702	690		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1633516	1634205	-	ACI20688.1			conserved protein			THEYE_A1702	690	229	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1634189	1635724	-							THEYE_A1703	1536		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1634189	1635724	-	ACI21443.1			transcriptional regulator			THEYE_A1703	1536	511	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1635820	1635960	-							THEYE_A1704	141		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1635820	1635960	-	ACI21858.1			conserved hypothetical protein			THEYE_A1704	141	46	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1636034	1636147	-							THEYE_A1705	114		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1636034	1636147	-	ACI21436.1			hypothetical protein			THEYE_A1705	114	37	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1636242	1636580	-							THEYE_A1706	339		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1636242	1636580	-	ACI20576.1			nitrogen regulatory protein P-II			THEYE_A1706	339	112	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1636595	1637938	-					amt		THEYE_A1707	1344		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1636595	1637938	-	ACI21097.1			ammonium transporter	amt		THEYE_A1707	1344	447	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1637951	1638787	-							THEYE_A1708	837		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1637951	1638787	-	ACI21429.1			hypothetical protein			THEYE_A1708	837	278	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1639137	1640483	-							THEYE_A1709	1347		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1639137	1640483	-	ACI20841.1			methyl-accepting chemotaxis protein, putative			THEYE_A1709	1347	448	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1640712	1641593	-							THEYE_A1710	882		
